,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,passengerGroup,groupsize,deck,cabin_num,Side,last_name,first_name
3679,7998_04,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,7998,4,C,299,S,Valousead,Izarki
3680,8001_01,Europa,False,TRAPPIST-1e,26.0,False,796.0,370.0,0.0,260.0,161.0,8001,1,B,314,S,Ganemonal,Tachib
3681,8002_01,Earth,False,TRAPPIST-1e,22.0,False,886.0,0.0,2.0,10.0,0.0,8002,1,F,1658,P,Andackson,Lulard
3682,8008_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,811.0,18.0,8008,1,F,1530,S,Wooterston,Rence
3683,8009_01,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,8009,1,G,1297,P,Flowensley,Eriana
3684,8011_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,8011,1,E,529,S,Sty,Man
3685,8013_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,781.0,0.0,7.0,0.0,8013,1,E,518,P,Harmond,Rankie
3686,8017_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,41.0,768.0,0.0,8017,1,G,1295,S,Rocknight,Kylen
3687,8022_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,53.0,476.0,2.0,0.0,8022,1,G,1296,S,Connon,Derina
3688,8028_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,57.0,25.0,0.0,503.0,8028,1,F,1662,P,Boyersons,Bertle
3689,8033_01,Earth,False,TRAPPIST-1e,38.0,False,38.0,0.0,0.0,1520.0,67.0,8033,1,E,519,P,Davens,Delody
3690,8039_01,Europa,False,,32.0,False,0.0,2311.0,976.0,25.0,23.0,8039,2,C,261,P,Invebodene,Kabiak
3691,8039_02,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,8039,2,B,264,P,Invebodene,Sulaos
3692,8040_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,,0.0,0.0,0.0,8040,1,E,520,P,Shcad,Wat
3693,8041_01,Europa,False,TRAPPIST-1e,37.0,False,1.0,649.0,0.0,1882.0,162.0,8041,2,B,265,P,Stubtlarle,Bahyon
3694,8041_02,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,8041,2,B,265,P,,
3695,8044_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,8044,1,D,233,S,Sedece,Nasliak
3696,8045_01,Earth,False,TRAPPIST-1e,28.0,False,415.0,631.0,889.0,0.0,0.0,8045,1,F,1539,S,Loverceson,Debora
3697,8047_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,8047,1,B,266,P,Trantermle,Alzirk
3698,8048_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,3026.0,34.0,107.0,485.0,8048,1,B,316,S,Pernised,Naoson
3699,8051_01,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,8051,2,G,1301,S,Hartley,Jeresa
3700,8051_02,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,8051,2,G,1301,S,Hartley,Gera
3701,8061_01,Earth,False,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,8061,2,G,1303,S,Horndley,Perryl
3702,8061_02,Earth,False,TRAPPIST-1e,19.0,False,1.0,0.0,711.0,0.0,12.0,8061,2,F,1542,S,Horndley,Karena
3703,8062_01,Earth,False,TRAPPIST-1e,20.0,False,4.0,0.0,0.0,0.0,716.0,8062,1,G,1304,S,Shephendry,Maen
3704,8065_01,Earth,False,TRAPPIST-1e,29.0,False,1050.0,3.0,14.0,58.0,0.0,8065,1,F,1665,P,Fielson,Jandy
3705,8070_01,Mars,False,TRAPPIST-1e,26.0,False,2333.0,0.0,15.0,4.0,32.0,8070,1,D,235,S,Flart,Chones
3706,8073_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,8073,1,G,1303,P,Davens,Eddiey
3707,8074_01,Earth,False,TRAPPIST-1e,,False,0.0,13.0,738.0,0.0,,8074,1,G,1305,S,Harmontry,Irmark
3708,8080_01,Mars,False,TRAPPIST-1e,28.0,False,4.0,479.0,2237.0,9.0,0.0,8080,1,D,237,S,Coune,Smonch
3709,8090_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,8090,1,G,1307,P,Dyers,Guadae
3710,8093_01,Earth,False,TRAPPIST-1e,,False,777.0,0.0,0.0,11.0,0.0,8093,1,E,535,S,Dickman,Leria
3711,8095_01,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,410.0,162.0,0.0,8095,1,F,1550,S,Mclardson,Elaney
3712,8096_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,8096,1,F,1673,P,Docke,Varz
3713,8099_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,8099,1,G,1308,P,Sweett,Celis
3714,8100_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,717.0,0.0,0.0,2.0,8100,1,E,536,S,Kellynn,Louisa
3715,8101_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,8101,1,F,1551,S,Sione,Froops
3716,8104_01,Earth,False,PSO J318.5-22,19.0,False,0.0,1102.0,58.0,19.0,4.0,8104,1,F,1676,P,Rosalanenn,Luise
3717,8109_01,Earth,False,55 Cancri e,24.0,False,280.0,0.0,0.0,299.0,0.0,8109,1,F,1679,P,Baxterson,Arl
3718,8110_01,Mars,False,TRAPPIST-1e,29.0,False,664.0,0.0,16.0,42.0,0.0,8110,1,F,1680,P,Conie,Cowl
3719,8111_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,8111,1,G,1309,P,Byerton,Nance
3720,8113_01,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,8113,4,G,1307,S,Castannison,Coreen
3721,8113_02,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,8113,4,G,1307,S,Castannison,Ianya
3722,8113_03,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,8113,4,G,1307,S,,
3723,8113_04,Earth,False,TRAPPIST-1e,24.0,False,659.0,1.0,0.0,0.0,0.0,8113,4,E,537,S,Castannison,Roydo
3724,8114_01,Earth,False,TRAPPIST-1e,27.0,False,14.0,801.0,288.0,0.0,0.0,8114,1,F,1554,S,Cooks,Garyan
3725,8125_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,8125,2,C,303,S,Siccertful,Teron
3726,8125_02,Europa,False,55 Cancri e,44.0,False,0.0,4056.0,0.0,346.0,424.0,8125,2,C,303,S,Siccertful,Pentard
3727,8126_01,Earth,False,TRAPPIST-1e,21.0,False,16.0,0.0,197.0,0.0,485.0,8126,1,F,1556,S,Quinnerry,Heila
3728,8127_01,Europa,False,TRAPPIST-1e,27.0,False,2.0,4913.0,2.0,1534.0,251.0,8127,1,C,266,P,Dratembid,Pleions
3729,8132_01,Earth,False,55 Cancri e,49.0,False,2.0,0.0,0.0,263.0,2219.0,8132,1,E,538,S,Meyersones,Dondy
3730,8134_01,Mars,False,TRAPPIST-1e,27.0,False,211.0,0.0,971.0,0.0,0.0,8134,1,D,239,S,Breke,Tekris
3731,8142_01,Europa,True,55 Cancri e,63.0,False,0.0,0.0,0.0,0.0,0.0,8142,1,C,269,P,Inerazy,Brafirk
3732,8145_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,839.0,0.0,15.0,8145,1,G,1311,S,Sellentry,Julin
3733,8146_01,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,8146,1,G,1316,P,Castron,Isa
3734,8151_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,16.0,2.0,,8151,1,F,1684,P,Mcdon,Regory
3735,8154_01,Earth,False,,24.0,False,0.0,0.0,932.0,0.0,1.0,8154,1,F,1559,S,Blace,Tamin
3736,8155_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,2070.0,84.0,0.0,0.0,8155,1,F,1685,P,Mirezavis,Jennya
3737,8160_01,Earth,False,55 Cancri e,27.0,False,681.0,1.0,0.0,3.0,19.0,8160,1,G,1322,P,Schwardson,Branda
3738,8163_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,8163,1,E,540,S,Opité,Shams
3739,8166_01,Earth,False,TRAPPIST-1e,56.0,,0.0,453.0,0.0,0.0,455.0,8166,1,G,1323,P,Larks,Jodye
3740,8169_01,Earth,False,55 Cancri e,31.0,False,0.0,0.0,696.0,0.0,109.0,8169,1,F,1689,P,Gilesonston,Beathy
3741,8170_01,Europa,True,,47.0,False,0.0,0.0,0.0,0.0,0.0,8170,1,B,271,P,Conachets,Nuson
3742,8172_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,8172,1,F,1562,S,Boure,Tive
3743,8174_01,Earth,False,PSO J318.5-22,18.0,False,553.0,0.0,211.0,0.0,9.0,8174,1,G,1324,P,Ricews,Morrie
3744,8179_01,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,8179,1,C,270,P,Dierome,Megrezn
3745,8180_01,Mars,False,TRAPPIST-1e,31.0,False,1044.0,5.0,4.0,235.0,0.0,8180,1,F,1691,P,Ancy,Slig
3746,8181_01,Mars,False,TRAPPIST-1e,22.0,False,2434.0,131.0,2.0,9.0,2.0,8181,3,D,240,S,Mepie,Gut
3747,8181_02,Mars,False,TRAPPIST-1e,24.0,False,386.0,3.0,,353.0,0.0,8181,3,F,1563,S,Mepie,Muls
3748,8181_03,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,8181,3,F,1563,S,Mepie,Sinuls
3749,8183_01,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,7.0,365.0,625.0,8183,1,E,526,P,Hayder,Jayne
3750,8184_01,Earth,False,TRAPPIST-1e,19.0,False,33.0,,0.0,0.0,844.0,8184,1,G,1325,P,Hammons,Penne
3751,8185_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,1905.0,8185,1,F,1565,S,Carreralend,Shan
3752,8187_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,50.0,656.0,8187,1,G,1326,P,Casentry,Helle
3753,8188_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,510.0,617.0,0.0,8188,1,F,1692,P,Reenez,Kendy
3754,8193_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,8193,1,G,1327,P,Hutchinton,Raque
3755,8195_01,Europa,True,TRAPPIST-1e,42.0,False,,0.0,0.0,0.0,0.0,8195,1,C,272,P,Folumorly,Tauva
3756,8196_01,Earth,False,PSO J318.5-22,39.0,False,6.0,14.0,0.0,658.0,58.0,8196,2,F,1568,S,Bartines,Kirky
3757,8196_02,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,8196,2,G,1321,S,Bartines,Pattin
3758,8198_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,,0.0,0.0,8198,1,G,1328,P,Estevesters,Ericky
3759,8201_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,8201,1,D,255,P,,
3760,8206_01,Earth,False,TRAPPIST-1e,49.0,False,5.0,0.0,172.0,0.0,1376.0,8206,1,F,1694,P,Tuckers,Lilasa
3761,8215_01,Europa,False,55 Cancri e,32.0,True,0.0,8157.0,476.0,756.0,91.0,8215,1,D,256,P,Aillyber,Sterion
3762,8223_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,8223,1,G,1324,S,Andley,Jillie
3763,8228_01,Earth,False,TRAPPIST-1e,13.0,False,76.0,454.0,,1248.0,0.0,8228,1,G,1326,S,Leton,Lindy
3764,8230_01,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,0.0,473.0,195.0,8230,1,F,1573,S,Kimons,Doryn
3765,8234_01,Europa,False,TRAPPIST-1e,55.0,False,0.0,1839.0,10.0,92.0,2567.0,8234,1,A,86,P,Conned,Dhenar
3766,8236_01,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,,8236,1,B,273,P,Retefule,Dilamin
3767,8240_01,Europa,False,TRAPPIST-1e,24.0,False,0.0,2716.0,0.0,0.0,0.0,8240,1,D,243,S,Sedece,Markar
3768,8241_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,8241,1,G,1329,S,Mulley,Sanya
3769,8245_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,8245,2,G,1338,P,Cookentaney,Millia
3770,8245_02,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,8245,2,G,1338,P,Cookentaney,Evan
3771,8246_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,8246,1,E,528,P,Cle,Walmon
3772,8249_01,Earth,False,TRAPPIST-1e,15.0,False,1949.0,2.0,,0.0,32.0,8249,1,F,1698,P,Domington,Armene
3773,8250_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,8250,1,G,1340,P,Hinetthews,Gory
3774,8253_01,Earth,False,55 Cancri e,56.0,False,0.0,386.0,0.0,2593.0,0.0,8253,1,F,1580,S,Savaraldez,Kerrie
3775,8256_01,Europa,False,55 Cancri e,51.0,False,0.0,4093.0,0.0,13.0,2699.0,8256,1,C,308,S,Aginoid,Majorab
3776,8258_01,Mars,False,TRAPPIST-1e,26.0,False,2459.0,4.0,18.0,0.0,0.0,8258,1,F,1581,S,Datte,Anack
3777,8262_01,Mars,False,TRAPPIST-1e,50.0,False,,355.0,48.0,73.0,5.0,8262,1,D,244,S,Man,Cors
3778,8263_01,Mars,False,TRAPPIST-1e,22.0,False,1025.0,0.0,77.0,17.0,0.0,8263,1,F,1583,S,Win,Beals
3779,8269_01,Earth,False,TRAPPIST-1e,25.0,False,4.0,0.0,1260.0,0.0,0.0,8269,1,,,,Smalls,Gretty
3780,8274_01,Earth,False,55 Cancri e,37.0,False,30.0,0.0,879.0,0.0,0.0,8274,1,G,1347,P,Miltongson,Pennie
3781,8278_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,,0.0,0.0,0.0,8278,1,G,1335,S,Weaves,Walley
3782,8283_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,8283,1,B,274,P,Heedry,Muonon
3783,8284_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,8284,2,G,1337,S,Cooperkins,Natald
3784,8284_02,Earth,False,TRAPPIST-1e,24.0,False,17.0,0.0,682.0,0.0,0.0,8284,2,F,1589,S,Cooperkins,Lesley
3785,8285_01,Earth,False,,21.0,False,693.0,21.0,0.0,0.0,95.0,8285,1,G,1338,S,Wilderssen,Eila
3786,8286_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,8286,1,C,309,S,Unhaftimle,Tetra
3787,8290_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,8290,1,F,1590,S,Harte,Sumpix
3788,8293_01,Europa,False,55 Cancri e,42.0,False,,3726.0,0.0,1856.0,5865.0,8293,1,C,311,S,Motled,Dilath
3789,8296_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,8296,1,F,1706,P,Brazo,Clues
3790,8299_01,Earth,False,TRAPPIST-1e,25.0,False,906.0,0.0,0.0,0.0,0.0,8299,1,E,544,S,Coolez,Gabrin
3791,8304_01,Mars,False,TRAPPIST-1e,27.0,False,1254.0,126.0,388.0,0.0,0.0,8304,3,F,1707,P,Flaie,Griste
3792,8304_02,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,8304,3,F,1707,P,Flaie,Bubbix
3793,8304_03,Mars,False,TRAPPIST-1e,20.0,False,70.0,1633.0,83.0,5.0,197.0,8304,3,F,1707,P,Flaie,Bers
3794,8305_01,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,8305,3,B,322,S,Fansty,Anchib
3795,8305_02,Europa,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,8305,3,B,322,S,Fansty,Thaldah
3796,8305_03,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,8305,3,B,322,S,Fansty,Sadirk
3797,8308_01,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,9.0,2536.0,4.0,8308,1,F,1708,P,Hanner,Kaye
3798,8309_01,Europa,,55 Cancri e,25.0,False,44.0,5330.0,0.0,2119.0,276.0,8309,1,C,276,P,Modomel,Sadlami
3799,8311_01,Earth,False,TRAPPIST-1e,21.0,False,1.0,7.0,67.0,701.0,1.0,8311,1,,,,Petton,Debora
3800,8312_01,Mars,True,,22.0,False,0.0,0.0,0.0,0.0,,8312,1,F,1597,S,Cola,Cocors
3801,8325_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,8325,2,G,1342,S,Horners,Ambert
3802,8325_02,Earth,False,TRAPPIST-1e,33.0,False,0.0,441.0,0.0,0.0,1113.0,8325,2,F,1599,S,Horners,Gerly
3803,8327_01,Earth,False,PSO J318.5-22,24.0,False,22.0,1.0,0.0,590.0,3.0,8327,1,G,1355,P,Kramosley,Fanna
3804,8331_01,Earth,False,TRAPPIST-1e,38.0,False,23.0,753.0,0.0,0.0,0.0,8331,1,F,1714,P,Melez,Lis
3805,8337_01,Earth,False,TRAPPIST-1e,18.0,False,998.0,1091.0,0.0,0.0,0.0,8337,1,F,1715,P,Colleruces,Pattie
3806,8340_01,Europa,False,55 Cancri e,63.0,False,2364.0,36.0,0.0,122.0,,8340,3,B,275,P,Obnoftle,Meropus
3807,8340_02,Europa,False,55 Cancri e,26.0,True,43.0,2032.0,334.0,194.0,124.0,8340,3,B,275,P,Obnoftle,Betenar
3808,8340_03,Europa,False,TRAPPIST-1e,29.0,False,0.0,2405.0,0.0,1088.0,1757.0,8340,3,B,275,P,Obnoftle,Axionin
3809,8347_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,8347,1,G,1360,P,Buchansen,Wandy
3810,8349_01,Earth,False,55 Cancri e,51.0,,79.0,69.0,0.0,568.0,1.0,8349,1,E,533,P,Mccarveymon,Elaney
3811,8350_01,Mars,False,TRAPPIST-1e,25.0,True,845.0,0.0,376.0,77.0,0.0,8350,1,E,534,P,Carté,Roos
3812,8351_01,Mars,False,TRAPPIST-1e,41.0,False,3471.0,0.0,251.0,0.0,0.0,8351,1,D,248,S,Wiste,Guls
3813,8352_01,Earth,False,55 Cancri e,20.0,False,0.0,784.0,3.0,1152.0,67.0,8352,1,F,1719,P,Casentry,Alancy
3814,8353_01,Earth,False,TRAPPIST-1e,22.0,False,471.0,81.0,970.0,0.0,0.0,8353,1,F,1603,S,Jacobbinson,Vane
3815,8355_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,8355,1,B,324,S,Ranaly,Altanin
3816,8357_01,Europa,False,55 Cancri e,,,74.0,23397.0,0.0,0.0,721.0,8357,2,B,325,S,Praugnox,Caiah
3817,8357_02,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,8357,2,B,325,S,Praugnox,Alhail
3818,8358_01,Earth,False,TRAPPIST-1e,28.0,False,956.0,643.0,1.0,0.0,7.0,8358,1,E,535,P,Paulllegory,Nathy
3819,8359_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,52.0,52.0,8.0,1511.0,8359,1,E,536,P,Leodger,Ellana
3820,8361_01,Europa,False,55 Cancri e,31.0,False,0.0,2279.0,0.0,4724.0,333.0,8361,5,B,327,S,Fushausive,Enifirk
3821,8361_02,Europa,False,55 Cancri e,26.0,False,1054.0,,0.0,3658.0,705.0,8361,5,B,327,S,Fushausive,Azimuon
3822,8361_03,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,8361,5,B,327,S,Fushausive,Alhain
3823,8361_04,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,8361,5,B,327,S,Fushausive,Giedion
3824,8361_05,Europa,False,TRAPPIST-1e,32.0,False,0.0,2902.0,560.0,1.0,709.0,8361,5,B,327,S,Fushausive,Alchium
3825,8364_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,8364,1,G,1362,P,Oneidson,Briney
3826,8367_01,Earth,False,TRAPPIST-1e,51.0,False,224.0,,694.0,39.0,0.0,8367,1,G,1343,S,Brighttt,Elancy
3827,8370_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,4933.0,0.0,83.0,259.0,8370,2,D,249,S,Burcaling,Enibah
3828,8370_02,Europa,False,TRAPPIST-1e,44.0,False,52.0,338.0,976.0,0.0,5276.0,8370,2,D,249,S,Burcaling,Tauria
3829,8372_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,8372,1,C,314,S,Spressive,Mediton
3830,8385_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,8385,3,F,1723,P,Queen,Libers
3831,8385_02,Mars,False,TRAPPIST-1e,36.0,True,566.0,0.0,153.0,0.0,664.0,8385,3,F,1723,P,Hotty,Sts
3832,8385_03,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,8385,3,F,1723,P,Queen,Oaters
3833,8387_01,Earth,False,TRAPPIST-1e,16.0,,1.0,780.0,0.0,0.0,9.0,8387,1,E,551,S,Mckinsond,Ally
3834,8389_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,8389,1,G,1344,S,Burraymons,Andyn
3835,8391_01,Mars,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,8391,1,E,552,S,Apity,Ton
3836,8396_01,Mars,False,PSO J318.5-22,30.0,False,1001.0,0.0,597.0,17.0,0.0,8396,1,F,1611,S,Parta,Sinkes
3837,8399_01,Earth,False,PSO J318.5-22,44.0,False,0.0,0.0,0.0,1681.0,0.0,8399,1,E,538,P,Fryes,Lonna
3838,8400_01,Earth,False,PSO J318.5-22,22.0,False,0.0,558.0,5.0,174.0,0.0,8400,3,F,1612,S,Cartyernan,Sadine
3839,8400_02,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,8400,3,G,1345,S,Cartyernan,Murie
3840,8400_03,Earth,False,PSO J318.5-22,18.0,False,223.0,0.0,0.0,27.0,4457.0,8400,3,G,1345,S,Cartyernan,Brance
3841,8402_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,8402,3,C,278,P,Mostedry,Arkar
3842,8402_02,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,8402,3,C,278,P,Mostedry,Ashelik
3843,8402_03,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,8402,3,C,278,P,Cratrave,Haldah
3844,8408_01,Earth,False,55 Cancri e,16.0,False,0.0,1180.0,216.0,0.0,,8408,2,F,1614,S,Pottmanley,Gayla
3845,8408_02,Earth,True,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,8408,2,G,1347,S,Pottmanley,Karene
3846,8412_01,Earth,False,TRAPPIST-1e,28.0,False,2.0,1210.0,195.0,0.0,0.0,8412,1,F,1727,P,Whitersone,Regana
3847,8413_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,8413,1,G,1348,S,Vanglis,Branda
3848,8415_01,Mars,False,TRAPPIST-1e,49.0,False,601.0,0.0,1328.0,725.0,4.0,8415,1,F,1616,S,Bane,Apies
3849,8417_01,,False,TRAPPIST-1e,43.0,False,0.0,0.0,775.0,0.0,93.0,8417,1,F,1617,S,Bertsontry,Luzel
3850,8422_01,Earth,False,TRAPPIST-1e,28.0,False,1524.0,32.0,59.0,3.0,0.0,8422,1,E,539,P,Flynnis,Danna
3851,8424_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,46.0,420.0,434.0,8424,1,F,1728,P,Gardonadox,Lonna
3852,8425_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,8425,2,G,1350,S,Holcompson,Jerrye
3853,8425_02,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,8425,2,G,1350,S,Holcompson,Hilia
3854,8426_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,884.0,0.0,0.0,0.0,8426,2,G,1375,P,Bears,Doria
3855,8426_02,Earth,False,TRAPPIST-1e,34.0,False,3956.0,0.0,11.0,0.0,0.0,8426,2,G,1375,P,Bears,Anae
3856,8428_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,22.0,965.0,0.0,0.0,8428,1,E,555,S,Floways,Meline
3857,8434_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,8434,1,D,261,P,Baciffhaut,Azham
3858,8435_01,,,TRAPPIST-1e,19.0,False,162.0,11.0,0.0,0.0,1216.0,8435,1,F,1730,P,,
3859,8436_01,Earth,False,TRAPPIST-1e,33.0,False,35.0,709.0,0.0,1519.0,0.0,8436,1,F,1622,S,Alest,Raceky
3860,8439_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,8439,1,G,1378,P,Jacobbinson,Ton
3861,8440_01,Mars,False,55 Cancri e,24.0,False,698.0,0.0,64.0,259.0,150.0,8440,3,F,1731,P,Meate,Stote
3862,8440_02,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,8440,3,F,1731,P,Meate,Frunch
3863,8440_03,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,8440,3,F,1731,P,Meate,Eloos
3864,8443_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,8443,2,,,,Ste,Crans
3865,8443_02,Mars,False,TRAPPIST-1e,45.0,False,2146.0,0.0,451.0,2.0,0.0,8443,2,F,1732,P,Ste,Forms
3866,8445_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,,0.0,0.0,8445,3,G,1353,S,Toddleton,Dennya
3867,8445_02,Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,8445,3,G,1353,S,Nguerrettye,Elenna
3868,8445_03,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,8445,3,G,1353,S,Nguerrettye,Stance
3869,8446_01,Mars,False,TRAPPIST-1e,18.0,True,2572.0,0.0,6.0,0.0,0.0,8446,1,D,262,P,Hac,Barave
3870,8450_01,Mars,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,8450,3,F,1735,P,Win,Muew
3871,8450_02,Mars,False,55 Cancri e,18.0,False,1251.0,0.0,34.0,8.0,0.0,8450,3,F,1735,P,Minen,Powl
3872,8450_03,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,8450,3,F,1735,P,Minen,Crunch
